Date,StockCode,Author,Channel,Content,Sentiment,SentimentScore
2025-11-30,,investor_474,FireAnt,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.004
2025-11-30,,investor_526,F319,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.621
2025-12-01,,investor_560,Facebook Group,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.668
2025-12-01,,investor_717,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.905
2025-12-01,,investor_436,Facebook Group,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.69
2025-12-01,,investor_106,F319,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.663
2025-12-02,,investor_672,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.579
2025-12-02,,investor_561,24hMoney,"Hôm nay  đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.265
2025-12-02,,investor_995,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.657
2025-12-02,,investor_718,24hMoney,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.865
2025-12-02,,investor_718,F319,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.903
2025-12-03,,investor_665,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.811
2025-12-03,,investor_870,FireAnt,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,0.245
2025-12-03,,investor_189,24hMoney,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.532
2025-12-04,,investor_151,FireAnt,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.871
2025-12-04,,investor_399,24hMoney,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.699
2025-12-04,,investor_167,FireAnt,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.016
2025-12-04,,investor_359,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,-0.012
2025-12-04,,investor_283,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.639
2025-12-04,,investor_285,Facebook Group,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.707
2025-12-04,,investor_904,Facebook Group,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.242
2025-12-05,,investor_957,24hMoney,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.516
2025-12-05,,investor_275,Facebook Group,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.839
2025-12-05,,investor_376,F319,"Thị trường xấu quá,  bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.311
2025-12-05,,investor_221,Facebook Group,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.741
2025-12-05,,investor_927,Facebook Group,"Mức P/E của  hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.193
2025-12-05,,investor_785,F319,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.601
2025-12-05,,investor_241,24hMoney,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.437
2025-12-06,,investor_406,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.876
2025-12-06,,investor_809,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.072
2025-12-06,,investor_964,F319,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.519
2025-12-07,,investor_798,FireAnt,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.092
2025-12-07,,investor_698,F319,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.826
2025-12-07,,investor_347,F319,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.805
2025-12-07,,investor_802,FireAnt,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.208
2025-12-07,,investor_707,24hMoney,Chờ đợi báo cáo tài chính kiểm toán của  để đánh giá chính xác hơn.,Neutral,0.0
2025-12-07,,investor_736,24hMoney,"Hôm nay  đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.197
2025-12-08,,investor_296,FireAnt,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.473
2025-12-08,,investor_138,FireAnt,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,0.458
2025-12-08,,investor_887,24hMoney,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy  còn khá yếu.",Negative,-0.478
2025-12-08,,investor_317,Facebook Group,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.931
2025-12-08,,investor_111,F319,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.652
2025-12-08,,investor_317,F319,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.067
2025-12-09,,investor_325,F319,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.33
2025-12-09,,investor_810,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.881
2025-12-09,,investor_302,F319,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.554
2025-12-09,,investor_483,24hMoney,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.361
2025-12-10,,investor_357,Facebook Group,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.704
2025-12-10,,investor_628,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.484
2025-12-10,,investor_486,Facebook Group,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.924
2025-12-10,,investor_363,F319,"Thị trường xấu quá,  bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.607
2025-12-11,,investor_953,24hMoney,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.585
2025-12-11,,investor_136,24hMoney,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.332
2025-12-11,,investor_939,24hMoney,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.632
2025-12-11,,investor_118,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.83
2025-12-11,,investor_574,24hMoney,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,-0.013
2025-12-11,,investor_196,24hMoney,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,0.441
2025-12-11,,investor_556,Facebook Group,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.824
2025-12-12,,investor_736,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.672
2025-12-12,,investor_616,Facebook Group,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.162
2025-12-12,,investor_438,FireAnt,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.112
2025-12-13,,investor_424,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.604
2025-12-13,,investor_194,F319,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.004
2025-12-13,,investor_883,Facebook Group,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.244
2025-12-13,,investor_945,Facebook Group,"Mức P/E của  hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.099
2025-12-13,,investor_761,Facebook Group,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.9
2025-12-13,,investor_840,24hMoney,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.787
2025-12-13,,investor_872,24hMoney,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy  còn khá yếu.",Negative,-0.791
2025-12-14,,investor_661,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.105
2025-12-14,,investor_128,Facebook Group,Khối ngoại quay đầu bán ròng  hơn 100 tỷ trong phiên sáng.,Negative,-0.58
2025-12-14,,investor_325,FireAnt,Thảo luận về tiềm năng mảng bán lẻ viễn thông của  trong giai đoạn tới.,Neutral,-0.076
2025-12-15,,investor_705,FireAnt,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.208
2025-12-15,,investor_237,F319,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,-0.067
2025-12-15,,investor_739,F319,"Tây xả ròng rã cả tuần,  gãy trend tăng ngắn hạn rồi.",Negative,-0.911
2025-12-15,,investor_985,24hMoney,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.81
2025-12-15,,investor_277,F319,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.808
2025-12-16,,investor_564,24hMoney,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.866
2025-12-16,,investor_990,FireAnt,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.295
2025-12-16,,investor_168,F319,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.78
2025-12-16,,investor_307,F319,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.802
2025-12-16,,investor_526,FireAnt,Thảo luận về tiềm năng mảng bán lẻ viễn thông của  trong giai đoạn tới.,Neutral,0.414
2025-12-17,,investor_176,F319,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.342
2025-12-17,,investor_839,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.922
2025-12-17,,investor_949,Facebook Group,"Mức P/E của  hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.336
2025-12-17,,investor_548,F319,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.779
2025-12-17,,investor_358,24hMoney,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.896
2025-12-17,,investor_464,FireAnt,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.025
2025-12-18,,investor_584,FireAnt,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.82
2025-12-18,,investor_586,24hMoney,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,0.11
2025-12-18,,investor_706,Facebook Group,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.503
2025-12-18,,investor_415,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.647
2025-12-18,,investor_378,Facebook Group,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.533
2025-12-18,,investor_405,24hMoney,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.016
2025-12-19,,investor_651,FireAnt,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.549
2025-12-19,,investor_534,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.691
2025-12-19,,investor_555,F319,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.799
2025-12-19,,investor_856,F319,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.876
2025-12-19,,investor_881,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của  trong giai đoạn tới.,Neutral,0.329
2025-12-20,,investor_278,24hMoney,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.831
2025-12-20,,investor_591,F319,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.7
2025-12-20,,investor_687,F319,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.798
2025-12-20,,investor_516,FireAnt,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.203
2025-12-20,,investor_169,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của  để đánh giá chính xác hơn.,Neutral,0.055
2025-12-20,,investor_368,Facebook Group,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.776
2025-12-21,,investor_533,24hMoney,"Hôm nay  đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.289
2025-12-21,,investor_929,FireAnt,"Mức P/E của  hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.396
2025-12-21,,investor_861,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.047
2025-12-21,,investor_774,F319,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.653
2025-12-21,,investor_327,F319,Thảo luận về tiềm năng mảng bán lẻ viễn thông của  trong giai đoạn tới.,Neutral,0.169
2025-12-22,,investor_310,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.925
2025-12-22,,investor_990,Facebook Group,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.93
2025-12-22,,investor_614,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.93
2025-12-22,,investor_553,Facebook Group,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,-0.1
2025-12-22,,investor_243,Facebook Group,"Hôm nay  đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.01
2025-12-22,,investor_968,Facebook Group,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.944
2025-12-23,,investor_476,Facebook Group,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.728
2025-12-23,,investor_316,24hMoney,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.547
2025-12-23,,investor_452,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.764
2025-12-23,,investor_629,F319,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy  còn khá yếu.",Negative,-0.474
2025-12-23,,investor_344,Facebook Group,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.322
2025-12-23,,investor_911,F319,"Chỉ báo MACD của  phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.157
2025-12-24,,investor_834,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.59
2025-12-24,,investor_998,F319,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.738
2025-12-24,,investor_817,F319,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.246
2025-12-24,,investor_654,FireAnt,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.159
2025-12-24,,investor_243,FireAnt,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.397
2025-12-24,,investor_332,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.506
2025-12-25,,investor_333,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.723
2025-12-25,,investor_989,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.798
2025-12-25,,investor_745,24hMoney,"Xu hướng tăng trung dài hạn của  không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.504
2025-12-25,,investor_935,Facebook Group,Khối ngoại quay đầu bán ròng  hơn 100 tỷ trong phiên sáng.,Negative,-0.787
2025-12-25,,investor_140,24hMoney,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.77
2025-12-25,,investor_320,FireAnt,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.5
2025-12-26,,investor_265,FireAnt,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.675
2025-12-26,,investor_642,F319,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.747
2025-12-26,,investor_245,Facebook Group,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.774
2025-12-26,,investor_858,Facebook Group,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.757
2025-12-26,,investor_480,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.721
2025-12-26,,investor_262,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.616
2025-12-27,,investor_342,F319,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.621
2025-12-27,,investor_703,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.858
2025-12-27,,investor_294,Facebook Group,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng  bảo toàn vốn.",Negative,-0.388
2025-12-28,,investor_512,FireAnt,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.259
2025-12-28,,investor_969,F319,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.551
2025-12-28,,investor_986,Facebook Group,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.937
2025-12-29,,investor_722,24hMoney,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.884
2025-12-29,,investor_570,F319,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.87
2025-12-29,,investor_538,Facebook Group,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.919
2025-12-30,,investor_250,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của  trong giai đoạn tới.,Neutral,0.112
2025-12-30,,investor_596,24hMoney,"Hôm nay  đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.432
2025-12-30,,investor_410,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.781
2025-12-30,,investor_765,Facebook Group,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.928
2025-12-30,,investor_354,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.363
2025-12-30,,investor_583,F319,"Mức P/E của  hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.391
2025-12-30,,investor_154,F319,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.942
2025-12-31,,investor_392,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.689
2025-12-31,,investor_862,FireAnt,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.617
2025-12-31,,investor_940,F319,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,-0.009
2025-12-31,,investor_226,F319,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.622
2025-12-31,,investor_643,24hMoney,Kỳ vọng  sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.81
2025-12-31,,investor_160,FireAnt,"Dòng tiền lớn đã nhập cuộc , mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.645
2025-12-31,,investor_760,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,-0.019
2025-12-31,,investor_581,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của  để đánh giá chính xác hơn.,Neutral,0.23
2026-01-01,,investor_764,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.909
2026-01-01,,investor_253,24hMoney,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.655
2026-01-01,,investor_613,24hMoney,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,0.115
2026-01-01,,investor_340,F319,"Thị trường chung đang giằng co,  dao động trong biên độ hẹp 1-2%.",Neutral,-0.067
2026-01-01,,investor_299,FireAnt,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.735
2026-01-02,,investor_333,FireAnt,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.169
2026-01-02,,investor_128,F319,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.651
2026-01-02,,investor_951,F319,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.683
2026-01-02,,investor_342,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của  để đánh giá chính xác hơn.,Neutral,0.385
2026-01-02,,investor_593,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.416
2026-01-02,,investor_111,Facebook Group,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.885
2026-01-02,,investor_125,Facebook Group,Khối ngoại quay đầu bán ròng  hơn 100 tỷ trong phiên sáng.,Negative,-0.725
2026-01-02,,investor_914,Facebook Group,"Ban lãnh đạo  công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.835
2026-01-03,,investor_860,Facebook Group,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.82
2026-01-03,,investor_534,FireAnt,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.932
2026-01-03,,investor_575,Facebook Group,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.789
2026-01-03,,investor_204,FireAnt,"Hôm nay là ngày giao dịch không hưởng quyền của , giá điều chỉnh kỹ thuật.",Neutral,0.052
2026-01-03,,investor_439,FireAnt,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.65
2026-01-04,,investor_736,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.822
2026-01-04,,investor_991,Facebook Group,Khối ngoại quay đầu bán ròng  hơn 100 tỷ trong phiên sáng.,Negative,-0.74
2026-01-04,,investor_826,Facebook Group,Tỷ lệ đòn bẩy margin của  tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.449
2026-01-04,,investor_563,24hMoney,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.596
2026-01-05,,investor_435,24hMoney,Khối ngoại quay đầu bán ròng  hơn 100 tỷ trong phiên sáng.,Negative,-0.337
2026-01-05,,investor_865,F319,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.668
2026-01-05,,investor_870,24hMoney,"Chỉ báo MACD của  phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.503
2026-01-05,,investor_919,Facebook Group,"Mã  kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.837
2026-01-05,,investor_683,Facebook Group,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.309
2026-01-06,,investor_327,FireAnt,"Áp lực chốt lời ngắn hạn đối với  đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.142
2026-01-06,,investor_526,FireAnt,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã .,Neutral,0.304
2026-01-06,,investor_165,Facebook Group,"Mã  đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.141
2026-01-06,,investor_508,24hMoney,Công nghệ AI và Cloud của  ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.872
2026-01-06,,investor_204,24hMoney,"Thị trường chỉnh nhưng  vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.783
2026-01-06,,investor_988,F319,"Lệnh to vào quét sạch lệnh bán của , chuẩn bị đón cây CE rực rỡ!",Positive,0.5
2026-01-07,,investor_585,F319,"Khối ngoại tiếp tục mua ròng mạnh , tự tin nắm giữ trung hạn.",Positive,0.85
