Date,StockCode,Author,Channel,Content,Sentiment,SentimentScore
2025-09-30,FPT,investor_640,Facebook Group,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.703
2025-09-30,FPT,investor_252,F319,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.462
2025-09-30,FPT,investor_285,FireAnt,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.519
2025-10-01,FPT,investor_539,F319,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.882
2025-10-01,FPT,investor_842,24hMoney,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.666
2025-10-01,FPT,investor_116,Facebook Group,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.65
2025-10-01,FPT,investor_645,24hMoney,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.857
2025-10-01,FPT,investor_952,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.477
2025-10-01,FPT,investor_691,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.576
2025-10-01,FPT,investor_623,Facebook Group,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.745
2025-10-02,FPT,investor_387,F319,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.094
2025-10-02,FPT,investor_165,F319,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.624
2025-10-02,FPT,investor_202,F319,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,-0.088
2025-10-03,FPT,investor_562,F319,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.18
2025-10-03,FPT,investor_810,FireAnt,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.784
2025-10-03,FPT,investor_896,FireAnt,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.59
2025-10-04,FPT,investor_208,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.038
2025-10-04,FPT,investor_727,FireAnt,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.634
2025-10-04,FPT,investor_607,Facebook Group,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.912
2025-10-05,FPT,investor_959,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.212
2025-10-05,FPT,investor_595,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.877
2025-10-05,FPT,investor_776,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.077
2025-10-05,FPT,investor_229,24hMoney,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.786
2025-10-05,FPT,investor_265,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.685
2025-10-05,FPT,investor_603,FireAnt,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.502
2025-10-06,FPT,investor_538,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,-0.03
2025-10-06,FPT,investor_582,Facebook Group,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.188
2025-10-06,FPT,investor_177,24hMoney,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.219
2025-10-06,FPT,investor_270,Facebook Group,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.515
2025-10-06,FPT,investor_579,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.876
2025-10-07,FPT,investor_620,F319,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.898
2025-10-07,FPT,investor_757,F319,Khối ngoại quay đầu bán ròng FPT hơn 100 tỷ trong phiên sáng.,Negative,-0.903
2025-10-07,FPT,investor_654,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.626
2025-10-07,FPT,investor_495,24hMoney,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.211
2025-10-07,FPT,investor_948,24hMoney,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.096
2025-10-07,FPT,investor_515,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.937
2025-10-07,FPT,investor_955,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.54
2025-10-08,FPT,investor_857,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.453
2025-10-08,FPT,investor_462,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.879
2025-10-08,FPT,investor_773,Facebook Group,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,-0.099
2025-10-08,FPT,investor_305,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,-0.047
2025-10-08,FPT,investor_336,F319,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.302
2025-10-08,FPT,investor_404,FireAnt,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.658
2025-10-08,FPT,investor_540,F319,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.665
2025-10-08,FPT,investor_289,Facebook Group,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.317
2025-10-09,FPT,investor_743,FireAnt,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.579
2025-10-09,FPT,investor_841,24hMoney,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.13
2025-10-09,FPT,investor_349,24hMoney,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.726
2025-10-09,FPT,investor_934,Facebook Group,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.659
2025-10-09,FPT,investor_389,FireAnt,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.177
2025-10-09,FPT,investor_309,F319,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.195
2025-10-10,FPT,investor_502,Facebook Group,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.325
2025-10-10,FPT,investor_173,Facebook Group,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.652
2025-10-10,FPT,investor_734,Facebook Group,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.517
2025-10-10,FPT,investor_897,FireAnt,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.208
2025-10-10,FPT,investor_815,FireAnt,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.939
2025-10-10,FPT,investor_320,Facebook Group,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.664
2025-10-10,FPT,investor_448,F319,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.918
2025-10-11,FPT,investor_857,24hMoney,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.285
2025-10-11,FPT,investor_848,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.401
2025-10-11,FPT,investor_388,FireAnt,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,-0.063
2025-10-11,FPT,investor_668,FireAnt,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.412
2025-10-12,FPT,investor_298,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.835
2025-10-12,FPT,investor_422,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.891
2025-10-12,FPT,investor_401,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.314
2025-10-12,FPT,investor_660,FireAnt,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.161
2025-10-13,FPT,investor_645,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.197
2025-10-13,FPT,investor_786,FireAnt,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.401
2025-10-13,FPT,investor_900,24hMoney,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.059
2025-10-13,FPT,investor_952,F319,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.753
2025-10-13,FPT,investor_752,F319,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.778
2025-10-13,FPT,investor_621,F319,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.692
2025-10-13,FPT,investor_788,F319,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.607
2025-10-13,FPT,investor_650,F319,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.625
2025-10-14,FPT,investor_155,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.557
2025-10-14,FPT,investor_902,F319,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.629
2025-10-14,FPT,investor_807,24hMoney,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.275
2025-10-14,FPT,investor_836,FireAnt,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.623
2025-10-15,FPT,investor_739,Facebook Group,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.803
2025-10-15,FPT,investor_556,F319,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.443
2025-10-15,FPT,investor_391,F319,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.689
2025-10-15,FPT,investor_383,24hMoney,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.608
2025-10-15,FPT,investor_375,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.574
2025-10-15,FPT,investor_835,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.1
2025-10-15,FPT,investor_184,F319,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.21
2025-10-16,FPT,investor_752,24hMoney,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.203
2025-10-16,FPT,investor_938,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.281
2025-10-16,FPT,investor_648,Facebook Group,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.485
2025-10-16,FPT,investor_151,Facebook Group,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,-0.048
2025-10-16,FPT,investor_506,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,-0.017
2025-10-16,FPT,investor_353,F319,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.375
2025-10-16,FPT,investor_475,24hMoney,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.467
2025-10-17,FPT,investor_701,Facebook Group,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.635
2025-10-17,FPT,investor_178,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.885
2025-10-17,FPT,investor_202,FireAnt,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.899
2025-10-17,FPT,investor_262,FireAnt,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,0.059
2025-10-17,FPT,investor_309,24hMoney,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.696
2025-10-17,FPT,investor_185,Facebook Group,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,0.058
2025-10-17,FPT,investor_600,24hMoney,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.209
2025-10-17,FPT,investor_748,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.293
2025-10-18,FPT,investor_291,24hMoney,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.355
2025-10-18,FPT,investor_392,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,-0.081
2025-10-18,FPT,investor_898,Facebook Group,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.427
2025-10-18,FPT,investor_989,F319,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.396
2025-10-18,FPT,investor_746,FireAnt,Kỳ vọng FPT sẽ dẫn dắt VN-Index chinh phục mốc 1300 điểm.,Positive,0.725
2025-10-19,FPT,investor_517,F319,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,0.036
2025-10-19,FPT,investor_926,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.809
2025-10-19,FPT,investor_327,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.816
2025-10-20,FPT,investor_801,Facebook Group,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.858
2025-10-20,FPT,investor_971,FireAnt,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.516
2025-10-20,FPT,investor_693,F319,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.329
2025-10-20,FPT,investor_883,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,-0.094
2025-10-21,FPT,investor_980,24hMoney,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.877
2025-10-21,FPT,investor_228,F319,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.818
2025-10-21,FPT,investor_410,F319,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.84
2025-10-21,FPT,investor_324,Facebook Group,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.736
2025-10-22,FPT,investor_546,24hMoney,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.92
2025-10-22,FPT,investor_694,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.44
2025-10-22,FPT,investor_495,FireAnt,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.776
2025-10-22,FPT,investor_458,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.2
2025-10-23,FPT,investor_115,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.602
2025-10-23,FPT,investor_713,24hMoney,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.949
2025-10-23,FPT,investor_814,24hMoney,Tăng trưởng quý này có dấu hiệu chậm lại do chi phí vốn tăng cao.,Negative,-0.484
2025-10-24,FPT,investor_425,Facebook Group,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.534
2025-10-24,FPT,investor_423,FireAnt,"Thủng mốc hỗ trợ cứng rồi, anh em nên hạ tỷ trọng FPT bảo toàn vốn.",Negative,-0.564
2025-10-24,FPT,investor_703,FireAnt,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.48
2025-10-24,FPT,investor_726,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.539
2025-10-24,FPT,investor_548,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.699
2025-10-24,FPT,investor_565,F319,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.633
2025-10-24,FPT,investor_977,F319,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.116
2025-10-24,FPT,investor_697,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.897
2025-10-25,FPT,investor_775,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.804
2025-10-25,FPT,investor_700,FireAnt,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.23
2025-10-25,FPT,investor_327,F319,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,-0.097
2025-10-26,FPT,investor_439,F319,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.256
2025-10-26,FPT,investor_374,F319,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.756
2025-10-26,FPT,investor_761,FireAnt,Khối ngoại quay đầu bán ròng FPT hơn 100 tỷ trong phiên sáng.,Negative,-0.216
2025-10-26,FPT,investor_829,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.824
2025-10-26,FPT,investor_934,Facebook Group,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.168
2025-10-26,FPT,investor_659,Facebook Group,"Mã FPT đang kiểm tra lại đường MA20, chưa có tín hiệu bứt phá rõ rệt.",Neutral,0.185
2025-10-26,FPT,investor_907,F319,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.613
2025-10-27,FPT,investor_732,FireAnt,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.116
2025-10-27,FPT,investor_455,24hMoney,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.558
2025-10-27,FPT,investor_848,F319,Tỷ lệ đòn bẩy margin của FPT tại các công ty chứng khoán vẫn ở mức an toàn.,Neutral,0.015
2025-10-27,FPT,investor_972,24hMoney,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.546
2025-10-27,FPT,investor_150,24hMoney,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.149
2025-10-27,FPT,investor_838,FireAnt,Công nghệ AI và Cloud của FPT ký thêm nhiều hợp đồng triệu đô từ Nhật Bản.,Positive,0.683
2025-10-27,FPT,investor_878,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.474
2025-10-28,FPT,investor_663,Facebook Group,"Thị trường chung đang giằng co, FPT dao động trong biên độ hẹp 1-2%.",Neutral,0.158
2025-10-28,FPT,investor_763,F319,Thảo luận về tiềm năng mảng bán lẻ viễn thông của FPT trong giai đoạn tới.,Neutral,0.21
2025-10-28,FPT,investor_877,24hMoney,"Áp lực chốt lời ngắn hạn đối với FPT đang tăng cao, cẩn trọng đu đỉnh.",Negative,-0.457
2025-10-28,FPT,investor_422,24hMoney,Khối tự doanh và khối ngoại mua bán cân bằng đối với mã FPT.,Neutral,0.034
2025-10-29,FPT,investor_521,Facebook Group,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.904
2025-10-29,FPT,investor_693,24hMoney,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.588
2025-10-29,FPT,investor_142,FireAnt,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.693
2025-10-29,FPT,investor_494,F319,"Ban lãnh đạo FPT công bố kế hoạch chia cổ tức tiền mặt 30%, quá uy tín.",Positive,0.53
2025-10-29,FPT,investor_312,24hMoney,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.161
2025-10-30,FPT,investor_495,FireAnt,"Tây xả ròng rã cả tuần, FPT gãy trend tăng ngắn hạn rồi.",Negative,-0.314
2025-10-30,FPT,investor_891,FireAnt,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.857
2025-10-30,FPT,investor_962,Facebook Group,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.915
2025-10-30,FPT,investor_537,FireAnt,"Thanh khoản sụt giảm nghiêm trọng, lực cầu bắt đáy FPT còn khá yếu.",Negative,-0.418
2025-10-30,FPT,investor_596,Facebook Group,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.617
2025-10-30,FPT,investor_948,FireAnt,"Chỉ báo MACD của FPT phân kỳ âm, cảnh báo rủi ro điều chỉnh ngắn hạn.",Negative,-0.69
2025-10-30,FPT,investor_237,Facebook Group,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.634
2025-10-31,FPT,investor_515,FireAnt,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.805
2025-10-31,FPT,investor_948,FireAnt,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.11
2025-10-31,FPT,investor_633,FireAnt,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.502
2025-10-31,FPT,investor_664,Facebook Group,"Thị trường xấu quá, FPT bị bán lan theo hiệu ứng tâm lý chung.",Negative,-0.279
2025-11-01,FPT,investor_204,24hMoney,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.653
2025-11-01,FPT,investor_812,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.386
2025-11-01,FPT,investor_563,F319,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.697
2025-11-01,FPT,investor_310,FireAnt,"Mức P/E của FPT hiện tại ở mức 18.5, tương đương mức định giá trung bình ngành.",Neutral,0.423
2025-11-01,FPT,investor_313,FireAnt,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.768
2025-11-01,FPT,investor_897,Facebook Group,"Khối ngoại tiếp tục mua ròng mạnh FPT, tự tin nắm giữ trung hạn.",Positive,0.747
2025-11-02,FPT,investor_603,24hMoney,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.505
2025-11-02,FPT,investor_864,Facebook Group,Chờ đợi báo cáo tài chính kiểm toán của FPT để đánh giá chính xác hơn.,Neutral,0.318
2025-11-02,FPT,investor_566,F319,"Lệnh to vào quét sạch lệnh bán của FPT, chuẩn bị đón cây CE rực rỡ!",Positive,0.564
2025-11-02,FPT,investor_141,F319,"Hôm nay FPT đi ngang tích lũy quanh vùng hỗ trợ, thanh khoản trung bình.",Neutral,0.408
2025-11-02,FPT,investor_540,F319,"Dòng tiền lớn đã nhập cuộc FPT, mục tiêu vượt đỉnh cũ sớm thôi anh em.",Positive,0.836
2025-11-02,FPT,investor_314,Facebook Group,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.751
2025-11-03,FPT,investor_261,Facebook Group,"Thị trường chỉnh nhưng FPT vẫn giữ sắc xanh vững vàng, cổ phiếu kim cương!",Positive,0.877
2025-11-03,FPT,investor_918,24hMoney,"Mã FPT kết quả kinh doanh quý này quá xuất sắc, doanh thu tăng trưởng 25%!",Positive,0.528
2025-11-03,FPT,investor_161,F319,"Xu hướng tăng trung dài hạn của FPT không thể cản phá, canh rung lắc gia tăng tỷ trọng.",Positive,0.628
2025-11-03,FPT,investor_946,24hMoney,"Hôm nay là ngày giao dịch không hưởng quyền của FPT, giá điều chỉnh kỹ thuật.",Neutral,0.207
2025-11-03,FPT,investor_545,24hMoney,"Kỹ thuật tạo mô hình W đẹp tuyệt vời, RSI bứt phá ngưỡng 60, múc thôi.",Positive,0.551
